video_id,user_unique_id,video_create_time,video_digg_count,video_share_count,video_comment_count,video_play_count,hashtags,used_proper_hastags,data_date,influencer,day_over_day_change
7196452608780012846,noglutengabby,1675554706,134,1,11,2919,celiac;glutenfree;nightout;fyp,True,2023-02-07,,-1537.0
7196368010905455915,noglutengabby,1675535010,2902,2,68,39500,,True,2023-02-07,,36581.0
7195379811630468398,noglutengabby,1675304921,243,0,2,3969,glutenfree;fyp;girlsnightin,True,2023-02-07,,-35531.0
7195316362825207082,noglutengabby,1675290147,937,12,24,10600,celiac;glutenfree;glutenfreerecipes;glutenfreetiktok,True,2023-02-07,,6631.0
7195244972877090090,noglutengabby,1675273531,352,2,6,5471,celiac;glutenfree;stomachproblems;ibs,True,2023-02-07,,-5129.0
7195243952407170346,noglutengabby,1675273292,569,1,13,6391,celiac;glutenfree;allergies;stomachproblems;ibs,True,2023-02-07,,920.0
7195199193957485870,noglutengabby,1675262874,338,1,7,4688,celiac;glutenfree,True,2023-02-07,,-1703.0
7194535952772074794,noglutengabby,1675108461,1992,42,49,16100,celiac;glutenfree,True,2023-02-07,,11412.0
7194533875996134702,noglutengabby,1675107976,1177,13,51,11600,celiac;glutenfree,True,2023-02-07,,-4500.0
7194144848453078315,noglutengabby,1675017390,303,3,8,5073,celiac;glutenfree,True,2023-02-07,,-6527.0
7193155696471379243,noglutengabby,1674787085,942,0,24,17000,celiac;glutenfree,True,2023-02-07,,11927.0
7193147140682698026,noglutengabby,1674785090,1891,24,14,20700,celiac;glutenfree,True,2023-02-07,,3700.0
7193140847741898026,noglutengabby,1674783627,530,0,4,7210,celiac;glutenfree,True,2023-02-07,,-13490.0
7193048593089973546,noglutengabby,1674762153,129,0,2,2667,thrivemarkerpartner;glutenfree;celiac,True,2023-02-07,,-4543.0
7192968770053410094,noglutengabby,1674743585,1511,6,30,17500,celiac;glutenfree,True,2023-02-07,,14833.0
7192729285151526186,noglutengabby,1674687799,1108,3,22,13700,celiac;glutenfree;brazibites,True,2023-02-07,,-3800.0
7192636486179704106,noglutengabby,1674666201,212,1,16,4564,celiac;glutenfree,True,2023-02-07,,-9136.0
7192629423059864874,noglutengabby,1674664566,546,0,56,8903,celiac;glutenfree,True,2023-02-07,,4339.0
7192001468638104878,noglutengabby,1674518343,583,0,8,14200,cooking;fyp,True,2023-02-07,,5297.0
7191875865746099498,noglutengabby,1674489111,1116,10,97,9229,celiac;glutenfree;dietaryrestrictions,True,2023-02-07,,-4971.0
7191872474869665070,noglutengabby,1674488326,491,6,26,8333,celiac;glutenfree,True,2023-02-07,,-896.0
7195653323482058026,figapp,1675368605,137,0,2,1404,figapp;nyu,True,2023-02-06,,-6929.0
7194948095640227114,figapp,1675204406,32,0,1,564,,True,2023-02-06,,-840.0
7194622986505325870,figapp,1675128709,28,0,6,572,,True,2023-02-06,,8.0
7193464911857585450,figapp,1674859081,57,0,3,1022,,True,2023-02-06,,450.0
7193106753893092654,figapp,1674775687,98,0,1,1234,,True,2023-02-06,,212.0
7192669238551678250,figapp,1674673828,50,0,0,816,,True,2023-02-06,,-418.0
7192317938211310890,figapp,1674592035,57,0,2,953,foodallergies;dietaryrestrictions;lowfodmap;glutenfree;dairyfree;vegan,True,2023-02-06,,137.0
7192312238693240107,figapp,1674590705,190,0,4,1898,nyu;foodallergies,True,2023-02-06,,945.0
7191887958151089450,figapp,1674491931,148,1,4,2013,,True,2023-02-06,,115.0
7190912724715719982,figapp,1674264849,290,1,6,4658,,True,2023-02-06,,2645.0
7190542618164563242,figapp,1674178675,285,0,1,4025,,True,2023-02-06,,-633.0
7189665654826388779,figapp,1673974508,154,0,6,2054,capcut,True,2023-02-06,,-1971.0
7189661151314054443,figapp,1673973464,567,0,9,8259,,True,2023-02-06,,6205.0
7188166594328104238,figapp,1673625465,107,0,4,1952,,True,2023-02-06,,-6307.0
7187859223403875626,figapp,1673553899,119,0,5,2244,,True,2023-02-06,,292.0
7187120203107601710,figapp,1673381842,878,1,6,9584,,True,2023-02-06,,7340.0
7186694140493597998,figapp,1673282655,36,1,2,914,stitch,True,2023-02-06,,-8670.0
7183458430386982186,figapp,1672529262,24,0,2,1152,,True,2023-02-06,,238.0
7182989871311686958,figapp,1672420171,612,1,7,7323,,True,2023-02-06,,6171.0
7181844485263936810,figapp,1672153505,334,0,3,4180,,True,2023-02-06,,-3143.0
7180035253866663211,figapp,1671732243,101,0,3,2636,dietaryrestrictions;foodallergies;figapp,True,2023-02-06,,-1544.0
7179724450877934894,figapp,1671659876,428,1,3,5631,,True,2023-02-06,,2995.0
7178925436951334186,figapp,1671473845,111,1,14,2941,,True,2023-02-06,,-2690.0
7177797539457010986,figapp,1671211236,179,4,5,4487,,True,2023-02-06,,1546.0
7177397369737071914,figapp,1671118060,730,3,13,15800,,True,2023-02-06,,11313.0
7176646815931206958,figapp,1670943311,23100,22,84,338000,,True,2023-02-06,,322200.0
7174071559559171371,figapp,1670343730,565,1,5,9393,,True,2023-02-06,,-328607.0
7172628812629364011,figapp,1670007794,381,1,5,7881,,True,2023-02-06,,-1512.0
7171889197207293226,figapp,1669835602,384,1,6,4081,,True,2023-02-06,,-3800.0
7169594571012263210,figapp,1669301341,151,3,5,3115,,True,2023-02-06,,-966.0
7197121881412078894,theallergicgirl,1675710531,275,0,3,1618,,False,2023-02-06,,-1497.0
7192002039642115371,theallergicgirl,1674518474,119400,313,134,919200,figpartner,True,2023-02-06,,917582.0
7187850248071515438,theallergicgirl,1673551809,1468,7,15,15900,,False,2023-02-06,,-903300.0
7187526886493392170,theallergicgirl,1673476527,14900,5,40,135200,figpartner,True,2023-02-06,,119300.0
7185640339921734955,theallergicgirl,1673037274,930,6,17,18600,,False,2023-02-06,,-116600.0
7185555225942576427,theallergicgirl,1673017465,263500,84,214,1300000,,False,2023-02-06,,1281400.0
7182274791116655915,theallergicgirl,1672253675,4659,6,22,37000,figpartner,True,2023-02-06,,-1263000.0
7181873622645001514,theallergicgirl,1672160272,2468,14,65,22700,,False,2023-02-06,,-14300.0
7181555911230508334,theallergicgirl,1672086296,1914,1,25,19400,,False,2023-02-06,,-3300.0
7180030696931773742,theallergicgirl,1671731187,3593,5,25,29900,,False,2023-02-06,,10500.0
7179315139068497198,theallergicgirl,1671564573,2732,10,27,24900,,False,2023-02-06,,-5000.0
7174815733703019818,theallergicgirl,1670516976,588500,836,1758,4700000,figpartner,True,2023-02-06,,4675100.0
7172640750012910894,theallergicgirl,1670010574,3051,7,28,33100,,False,2023-02-06,,-4666900.0
7170817199261748523,theallergicgirl,1669585995,24900,10,69,172100,,False,2023-02-06,,139000.0
7167155755999874350,theallergicgirl,1668733498,4450,4,29,50800,,False,2023-02-06,,-121300.0
7164767062991113518,theallergicgirl,1668177354,2981,3,47,32000,,False,2023-02-06,,-18800.0
7161499660769611050,theallergicgirl,1667416590,23000,30,111,246600,figpartner,True,2023-02-06,,214600.0
7161217951922703658,theallergicgirl,1667350991,2228,2,19,31100,,False,2023-02-06,,-215500.0
7160020859988577582,theallergicgirl,1667072274,950,3,7,32000,ad;goodrxeffect,False,2023-02-06,,900.0
7158956129895058731,theallergicgirl,1666824372,48200,49,184,560200,figpartner,True,2023-02-06,,528200.0
7158871804189297966,theallergicgirl,1666804758,270,1,1,18400,ad;tealpumpkinproject;tealpumpkinatcvs;healthierhappenstogether,False,2023-02-06,,-541800.0
7157747298200489259,theallergicgirl,1666542921,6402,2,20,62200,figpartner,True,2023-02-06,,43800.0
7156977097347534123,theallergicgirl,1666363614,3402,12,39,40500,,False,2023-02-06,,-21700.0
7156691039699537198,theallergicgirl,1666296992,501,1,3,16700,tealpumpkinatcvs;healthierhappenstogether;ad,False,2023-02-06,,-23800.0
7156331654611586350,theallergicgirl,1666213320,753,4,7,16400,,False,2023-02-06,,-300.0
7155181186040548651,theallergicgirl,1665945455,2103,4,15,24600,,False,2023-02-06,,8200.0
7154478025122368810,theallergicgirl,1665781736,2999,4,25,25000,figpartner,True,2023-02-06,,400.0
7154475832977739050,theallergicgirl,1665781223,1079,6,9,16600,,False,2023-02-06,,-8400.0
7154125551316258091,theallergicgirl,1665699663,800,0,9,14500,,False,2023-02-06,,-2100.0
7152966663615597870,theallergicgirl,1665429845,1495,0,9,19100,,False,2023-02-06,,4600.0
7197204721369746731,tylerandhistummy,1675729814,91,0,3,1219,foodallergies;foodintolerance;glutenfree;soyfree;dairyfree,True,2023-02-06,,-17881.0
7195703341349932331,tylerandhistummy,1675380250,486,0,3,6215,,True,2023-02-06,,4996.0
7195639489681706283,tylerandhistummy,1675365382,280,0,4,3926,cornallergy;foodallergies;foodintolerance,True,2023-02-06,,-2289.0
7195267850376842539,tylerandhistummy,1675278853,491,0,5,4468,ibs;lowfodmap;lowfodmapdiet;irritablebowelsyndromecheck,True,2023-02-06,,542.0
7194879183745469739,tylerandhistummy,1675188363,10600,9,52,123300,cornallergy;foodallergies;energydrinks;groceryhaul,True,2023-02-06,,118832.0
7193422484635520302,tylerandhistummy,1674849201,186,1,10,2237,,True,2023-02-06,,-121063.0
7193110641136110890,tylerandhistummy,1674776592,232,1,8,2963,cornallergy;citricacid;foodallergies;glutenfree,True,2023-02-06,,726.0
7192653987508784430,tylerandhistummy,1674670283,331,0,2,4096,,True,2023-02-06,,1133.0
7192384787741478190,tylerandhistummy,1674607593,157,0,2,1966,foodallergies;artificialcoloring;dairyfree;glutenfree,True,2023-02-06,,-2130.0
7191929565176974638,tylerandhistummy,1674501611,296,3,20,3655,foodallergies;artificialcoloring;artificialflavoring;seafoodallergy,True,2023-02-06,,1689.0
7190898961975119150,tylerandhistummy,1674261645,135,0,5,2367,,True,2023-02-06,,-1288.0
7190512534305262890,tylerandhistummy,1674171670,277,4,13,5787,foodsensitivity;foodintolerance;traderjoeshaul,True,2023-02-06,,3420.0
7190068257817382190,tylerandhistummy,1674068234,394,0,13,5405,sza;foodallergies;vegan;ingredientlabels,True,2023-02-06,,-382.0
7189689635033910570,tylerandhistummy,1673980096,157,0,3,1741,foodallergies;figapp;severeallergy;eggfree,True,2023-02-06,,-3664.0
7188210875864517934,tylerandhistummy,1673635783,60,0,6,837,,True,2023-02-06,,-904.0
7187557101076483371,tylerandhistummy,1673483555,105,0,4,1278,foodallergies;tomatoallergy;nutallergy,True,2023-02-06,,441.0
7187498318430424366,tylerandhistummy,1673469879,46,0,2,715,ingredientlabels;foodallergies;figapp;lowfodmapdiet,True,2023-02-06,,-563.0
7187467101123202346,tylerandhistummy,1673462622,351,2,8,5546,foodallergies;ingredientlabels,True,2023-02-06,,4831.0
7187166363369131307,tylerandhistummy,1673392578,61,0,14,1112,lowfodmap;lowfodmapdiet;lowfodmapfood;ibs,True,2023-02-06,,-4434.0
7187111319235988782,tylerandhistummy,1673379777,133,1,18,1731,foodallergies;dietaryrestrictions;stomachissues;foodsensitivity,True,2023-02-06,,619.0
7187094557887106347,tylerandhistummy,1673375882,13900,16,68,123200,foodallergies;ingredientlabels;sza,True,2023-02-06,,121469.0
7186799098677300522,tylerandhistummy,1673307074,175,1,12,2439,highfructosecornsyrup;cornsyrup,True,2023-02-06,,-120761.0
7186752051534122282,tylerandhistummy,1673296122,477,4,24,7518,fructoseintolerant;fructosefree;dairyfree;peanutallergy;dietaryrestrictions,True,2023-02-06,,5079.0
7185669227699834155,tylerandhistummy,1673043999,107,0,11,1977,ingredientsmatter;ingredientlabels;veganshopping;foodallergies,True,2023-02-06,,-5541.0
7180838498423885099,tylerandhistummy,1671919260,97,4,6,2162,stitch;ibs;lowfodmap;lowfodmapdiet;ibsfriendly,True,2023-02-06,,185.0
7179761359297449259,tylerandhistummy,1671668469,380,9,18,6027,sesameallergy;fasteract;fare;greenscreen,True,2023-02-06,,3865.0
7177844517092117806,tylerandhistummy,1671222168,121,5,7,3302,foodallergies;vegantiktok;lowfodmap;histamineintolerance,True,2023-02-06,,-2725.0
7174879181128437034,thefigapp,1670531748,3,0,0,89,foodallergy;dietaryrestrictions;nutrition,True,2023-02-06,,-3213.0
7173799866521357611,thefigapp,1670280449,1,0,1,74,soyfree;seedoils;dietaryrestrictions,True,2023-02-06,,-15.0
7173396960794185003,thefigapp,1670186642,3,0,0,153,,True,2023-02-06,,79.0
7173060448303025450,thefigapp,1670108295,9,0,0,162,,True,2023-02-06,,9.0
7172630850217970987,thefigapp,1670008269,2,0,0,157,,True,2023-02-06,,-5.0
7172252794399903019,thefigapp,1669920261,5,0,0,285,,True,2023-02-06,,128.0
7171884852562644267,thefigapp,1669834590,3,0,0,106,,True,2023-02-06,,-179.0
7171534129325034798,thefigapp,1669752928,3,0,1,227,,True,2023-02-06,,121.0
7171209596650917166,thefigapp,1669677357,8,0,0,352,,True,2023-02-06,,125.0
7170040973014175022,thefigapp,1669405264,8,0,0,245,,True,2023-02-06,,-107.0
7169344096564153646,thefigapp,1669243007,17,0,0,563,,True,2023-02-06,,318.0
7168953265218997546,thefigapp,1669152011,4,0,0,231,,True,2023-02-06,,-332.0
7168603275007102251,thefigapp,1669070519,7,0,0,211,,True,2023-02-06,,-20.0
7168249437003861294,thefigapp,1668988139,14,0,0,236,,True,2023-02-06,,25.0
7167836279814507822,thefigapp,1668891941,4,0,1,919,,True,2023-02-06,,683.0
7167453603030928686,thefigapp,1668802848,7,0,0,816,,True,2023-02-06,,-103.0
7196809890340359466,glutenfreefig,1675637893,27,1,2,295,glutenfree;glutenfreefig;glutenfreetiktok,True,2023-02-06,,-521.0
7195738489218960686,glutenfreefig,1675388430,51,2,0,1340,glutenfree;glutenfreefig;celiac;glutenfreetiktok,True,2023-02-06,,1045.0
7194994814729866542,glutenfreefig,1675215283,19,0,0,382,glutenfreefig;glutenfree;figapp;glutenfreetiktok;glutendairyfree,True,2023-02-06,,-958.0
7194184033377635630,glutenfreefig,1675026515,19,0,0,325,glutenfree;glutenfreefig;fig;glutenfreetravel;glutenfreetiktok,True,2023-02-06,,-57.0
7193144859417480490,glutenfreefig,1674784557,40,0,1,326,glutenfree;glutenfreefig;oats;glutenfreeoats;fyp;glutenfreetiktok,True,2023-02-06,,1.0
7192287338511256875,glutenfreefig,1674584915,19,0,0,316,glutenfree;glutenfreefig;glutenfreerecipes;glutenfreetiktok;glutendairyfree,True,2023-02-06,,-10.0
7191485712485698858,glutenfreefig,1674398277,39,0,0,315,glutenfree;glutenfreefig,True,2023-02-06,,-1.0
7190058060457577771,glutenfreefig,1674065862,30,1,0,357,glutenfreefig;glutenfree;celiac,True,2023-02-06,,42.0
7188880377522441515,glutenfreefig,1673791675,10,0,0,103,fig;glutenfree;glutenfreefig,True,2023-02-06,,-254.0
7187845246875733294,glutenfreefig,1673550645,42,0,1,393,fig;glutenfreefig;glutenfree;groceryshopping,True,2023-02-06,,290.0
7186685533773417770,glutenfreefig,1673280645,11,0,0,349,fig;glutenfreefig;celiac,True,2023-02-06,,-44.0
7185922364595653931,glutenfreefig,1673102961,25,1,4,1017,fig;glutenfree;glutenfreefig;celiac;groceryshopping;greenscreen;greenscreenvideo,True,2023-02-06,,668.0
7196023821223300398,maliaglutenfree,1675454870,15,0,0,386,glutenfree;morningroutine;sandiegosunrise;sandiego;lajolla;morningroutineaesthetic;morningcoffee;morningvibes;lajollasandiego;sandiegolife;sandiegocalifornia,False,2023-02-06,,-631.0
7195672380029717806,maliaglutenfree,1675373041,54,0,0,600,glutenfree;bcaas;bcaasuplement;bcaapowder;thorneresearch;celiac;celiacdisease;glutenfreesupplements;glutenfreesupplement;bcaasquad,False,2023-02-06,,214.0
7194843990947089706,maliaglutenfree,1675180168,70,1,1,552,glutenfree;vegan;proteinshake;proteinsmoothie;proteinsmoothierecipe;protein;gains;gainshake;vegansmoothie;glutenfreesmoothie;smoothiebowl;wellnessjourney;nutpodspartner;nutpods;glutenfreesmoothiebowl;vegansmoothiebowl;wellness,False,2023-02-06,,-48.0
7194240205438700843,maliaglutenfree,1675039588,22,0,0,1074,mocktails;mocktail;glutenfree;sobercurious;dryjanuary2023;dryjanuary;sober;freespirits;sobercuriouslifestyle,False,2023-02-06,,522.0
7192754417756622122,maliaglutenfree,1674693651,148,0,54,1275,glutenfree;glutenfreetiktok;celiac;celiacdisease;celiacdiagnosis;glutenintolerance,False,2023-02-06,,201.0
7189813357632064814,maliaglutenfree,1674008881,71,0,11,1032,transformation;celiacdisease;celiac;wellness;wellnessjourney;gymjourney;healthjourney;skinnytostrong,False,2023-02-06,,-243.0
7189406448974089514,maliaglutenfree,1673914140,63,2,9,815,glutenfreemakeup;glutenfreelipstick;glutenfreebeauty;celiacdisease;celiac;glutenfree;glutenfreetiktok;glutenfreelife;celiacstruggles,False,2023-02-06,,-217.0
7189041735673187627,maliaglutenfree,1673829224,40,0,0,599,wellness;wellnessjourney;wellnessjourneywithme;healthylifestyle;healthyliving;balancedliving;balancedlivingtips;8020rule;8020lifestyle;healthjourney;chronicwellness;chronicwellnessreset;chronicillness;chronicillnesswarrior,False,2023-02-06,,-216.0
7188980147008195882,maliaglutenfree,1673814886,637,3,15,12400,sober;dryjanuary2023;dry;dryjanuary;sobercurious;sobertok;mocktailrecipe;mocktailgirlie;mocktail;mocktails;soberstories;soberliving,False,2023-02-06,,11801.0
7188626012354170158,maliaglutenfree,1673732431,44,3,3,889,glutenfree;glutenfreegroceries;glutenfreegroceryhaul;groceryhaul;thrivemarket;thrivemarkethaul;groceryshopping;groceryhack;glutenfreetiktok,False,2023-02-06,,-11511.0
7188313075517246762,maliaglutenfree,1673659572,72,1,4,953,glutenfree;adulthood;livingaloneproblems;glutenfreetiktok;glutenfreelife;groceryshopping;groceries;grocerystory;healthyeating;healthyeatinghabits,False,2023-02-06,,64.0
7186435879768968490,maliaglutenfree,1673222522,226,9,16,4374,glutenfree;glutenfreelipstick;celiac;celiacstruggles;celiacdisease;celiacawareness;celiacblogger;celiaclife;celiacliving;coeliac;coeliacdisease;celiacproblems;celiacsafe;celiacfriendly;gluten;glutenfreetiktok,False,2023-02-06,,3421.0
7184838276027764014,maliaglutenfree,1672850544,54,4,13,1938,botox;botoxstory;botoxstories;chronicmigraine;celiac;celiacdisease;botoxfail;botoxcheck;botoxnatural,False,2023-02-06,,-2436.0
7184678491999292714,maliaglutenfree,1672813345,178,0,4,3749,glutenfree;celiac;celiacdisease;glutenfreetravel;wieiad;wieiadrealistic;wieiadglutenfree;wieiadtraveling;wieiadtravel;wieiadvacation;turks;turksandcaicos;turksandcaicosislands,False,2023-02-06,,1811.0
7184567389378465066,maliaglutenfree,1672787463,16,0,1,937,migraine;chronicmigraine;chronicmigraineawareness;celiacdisease;botox;botoxstory;botoxfail;botoxfails,False,2023-02-06,,-2812.0
7184546006128807214,maliaglutenfree,1672782486,152,4,37,4298,celiacdisease;chronicmigraine;chronicillness;chronicpain;celiac;autoimmunedisease;botox;botoxinjection;botoxstory;medicalbotox,False,2023-02-06,,3361.0
7181075778476477739,maliaglutenfree,1671974533,454,5,68,11600,heds;flexibility;flexibilitychallenge;chronicillness;autoimunnedisorder;autoimmunewarrior;hsd;syndrome;syndrometiktok;celiac;celiacdisease;glutenfree;glutenfreelife;hypermobility;hypermobilitycheck;hybermobile;hypermobileeds;hypermobilejoints,False,2023-02-06,,7302.0
7181064346280430890,maliaglutenfree,1671971889,4096,40,137,49200,glutenfree;starbucks;starbucksglutenfree;sugarcookiealmondmilkicedlatte;starbucksdrinks;starbucksorder;celiac;celiacdisease;celiacstruggles;glutenfreelife;glutenfreelifestyle,False,2023-02-06,,37600.0
7180565243901398315,maliaglutenfree,1671855640,131,2,7,2327,glutenfree;glutenfreediet;glutenfreedining;gf;celiac;celiacdisease;wheretoeatsandiego;sandiego;sandiegoglutenfree;glutenfreefood;glutenfreefoodblogger;glutenfreelasvegas;glutenfreevegas;glutenfreesdeats;glutenfreelife;glutenfreetiktok,False,2023-02-06,,-46873.0
7180552654664273194,maliaglutenfree,1671852709,222,5,1,2995,fig;figambassador;foodallergies;foodallergy;celiac;celiacdisease;glutenfree;glutenfreefinds;groceryhaul;sprouts;sproutshaul,True,2023-02-06,,668.0
7179389603114192170,maliaglutenfree,1671581911,31,1,9,990,erewhonmarket;erewhonhaul;erewhonreviews;erewhonsmoothie;erewhonforever;erewhonfinds;erewhonfavorites;wellness;glutenfree;dairyfree;glutenanddairyfree;celiac;glutenfreelosangeles;smoothie;chronicwellnessreset;wellnessjourney;wellnessjourneywithme,False,2023-02-06,,-2005.0
7179019312793980202,maliaglutenfree,1671495698,39,2,3,1027,glutenfree;glutenfreelife;glutenfreelifestyle;glutenfreeamazon;amazonfinds;amazonfoods;amazonfavorites;celiac;celiacdisease;celiacfood;celiacfoodie;certifiedglutenfree;glutenfreefood;glutenfreefoods;gf,False,2023-02-06,,37.0
7178963213827018030,maliaglutenfree,1671482637,13,0,0,764,healthyliving;healthylunch;healthylunchideas;healthylunchinspo;healthylunches;glutenfree;dairyfree;glutenanddairyfree;glutenfreelife;glutenfreelunch;glutenfreelunchideas;dairyfreelunch;dairyfreelunchideas;glutenfreetiktok,False,2023-02-06,,-263.0
7178705198918028586,maliaglutenfree,1671422567,37,0,0,1426,acai;acaibowl;sandiego;smoothie;smoothiebowl;smoothiebowls;sandiegohiddengems;sandiegofoodie;sandiegofood;lajolla;lajollasandiego;bestofsandiego;glutenfree;glutenfreegranola;granolagirl;glutenfreesmoothiebowl,False,2023-02-06,,662.0
7178638984514555182,maliaglutenfree,1671407145,62,1,9,991,chronicillness;chronicillnessawareness;chronicillnesswarrior;chronicwellness;chronicpain;chronicmigraine;celiacdisease;celiac;hypermobility;hybermobilecheck;chronicillnessstruggles;chronicillnesssupport,False,2023-02-06,,-435.0
7178371989520796974,maliaglutenfree,1671344983,93,1,1,2179,chronicwellnessreset;nutpodspartner;nutpods;nutpodsquad;wellness;wellnesstips;wieiad;wieiadedrecovery;wieiadrealistic;wieiadrecovery;whatieatinaday;whatiatetoday;glutenfreelunchideas;glutenfreerecipes;glutenfreedinner;glutenfreemeals;glutenfreedinnerideas;glutenfree;dairyfree;glutenfreedairyfree;glutenfreetiktok;glutenfreelife;wellnessjourney;chronicillness;celiacdisease;celiac;celiaclife,False,2023-02-06,,1188.0
7178316595318623530,maliaglutenfree,1671332082,77,0,8,1019,,False,2023-02-06,,-1160.0
7195246931717705002,onmollysplate,1675273986,51,0,2,1038,glutenfree;cooking;hack;easy;psa;fyp;foryou;foryoupage;yum;nom;Recipe;delish;airfryer;onmollysplate,False,2023-02-06,,19.0
7192803881418624298,onmollysplate,1674705170,296,1,55,2195,glutenfree;foodnetwork;food;foodinclusive;fun;funfood;tailgate;taklgatetakedown;fyp;foryou;foryoupage;cooking;chef;football;yum;Foodie;foodallergies;onmollysplate,False,2023-02-06,,1157.0
7192728054152564011,onmollysplate,1674687509,28,0,11,398,tailgatetakedown;glutenfree;food;foodnetwork;cooking;football;tailgate;fun;fyp;foryou;foryoupage;WomensFootball;chef;tv;foodshow;womeninsports;foodinclusive;onmollysplate,False,2023-02-06,,-1797.0
7192238001253158190,onmollysplate,1674573433,29,1,2,542,glutenfree;dairyfree;wings;chicken;chickenwings;bakingsoda;hack;crispy;yum;food;foodinclusive;delish;foodshare;Recipe;glutenfreerecipes;cooking;fyp;foryou;foryoupage;onmollysplate,False,2023-02-06,,144.0
7191953754076532014,onmollysplate,1674507234,58,1,8,712,glutenfree;parmesan;parmesanpotatoes;brussels;brusselsprouts;yum;yummy;fyp;foryou;foryoupage;delish;food;foodshare;viral;glutenfreefood;onmollysplate,False,2023-02-06,,170.0
7189074677568916782,onmollysplate,1673836892,58,0,0,961,glutenfree;charcuterieboard;yum;nom;fyp;foryou;foryoupage;kidchef;kidscook;allergyfriendly;foodallergies;glutenfreefood;cute;souschef;onmollysplate,False,2023-02-06,,249.0
7188174583285959978,onmollysplate,1673627324,51,0,3,425,nationalglutenfreeday;glutenfree;donuts;yum;nom;fun;funfood;delish;donut;allergyfriendly;yummy;foodallergies;foodinclusive;freedom;freedomglutenfree;goodperiod;onmollysplate,False,2023-02-06,,-536.0
7187869416087014702,onmollysplate,1673556274,33,0,2,556,tbt;bostonrenegades;thursdaytreatnight;glutenfree;yum;sandwich;sandwiches;yummy;fyp;foryou;foryoupage;delish;canyonbakehouse;glutenfreefood;foodinclusive;food;onmollysplate,False,2023-02-06,,131.0
7187821853535210798,onmollysplate,1673545200,25,1,2,473,glutenfree;fig;foodisgood;foodinclusive;travel;foodallergies;dietaryrestrictions;snacks;fyp;food;foodshare;airport;glutenfreefood;onmollysplate,False,2023-02-06,,-83.0
7186441867075145003,onmollysplate,1673223897,23,1,4,640,glutenfree;yum;nom;cheese;grilledcheese;sandwich;yummy;fyp;foryou;foryoupage;food;foodshare;foodinclusive;onmollysplate,False,2023-02-06,,167.0
7185705909300022570,onmollysplate,1673052543,51,0,0,480,birthday;family;ski;skitrip;laughs;fyp;foryou;foryoupage;familytrip;Siblings;glutenfree;onmollysplate,False,2023-02-06,,-160.0
7184120643879783723,onmollysplate,1672683447,59,1,0,935,glutenfree;yum;cook;cooking;chef;glutenfreefood;newyear;newyearsday;food;foodshare;fyp;foryou;foryoupage;mollysgame,False,2023-02-06,,455.0
7182038476383079726,onmollysplate,1672198651,52,0,17,1024,cold;boston;massachusetts;fridge;freezer;winter;balcony;funny;glutenfree;fyp;foryou;foryoupage;onmollysplate,False,2023-02-06,,89.0
7179794104287530286,onmollysplate,1671676088,64,1,11,627,,False,2023-02-06,,-397.0
7179341500520729902,onmollysplate,1671570710,54,0,21,843,glutenfree;food;gailgate;football;athlete;glutenfreefood;cooking;excited;foodinclusive;funfood;tailgating;foodallergies;onmollysplate,False,2023-02-06,,216.0
7177951788543348011,onmollysplate,1671247142,187,9,13,3456,yum;nom;hanukkah;latke;fyp;foryou;Recipe;easy;potatoes;jewish;cooking;glutenfree;dairyfree;food;foodinclusive;foodshare;onmollysplate,False,2023-02-06,,2613.0
7176664459333635374,onmollysplate,1670947416,27,0,2,635,glutenfree;donut;dairyfree;nutfree;peanutfree;treenutfree;yum;yummy;DIY;fun;funfood;foodallergies;foodallergyfriendly;celiacsafe;foodinclusive;yoangelo;yonutz;freedomglutenfree;onmollysplate;goodperiod,False,2023-02-06,,-2821.0
7176275521616006442,onmollysplate,1670856861,26,0,0,417,pup;puppy;dog;doodle;fast;fastasfkboi;cute;goldendoodle;snow;dogs;zoomies;funny;fyp;foryou;foryoupage;onmollysplate,False,2023-02-06,,-218.0
7173709321459535146,onmollysplate,1670259370,32,2,0,515,glutenfree;nutfree;soyfree;yoangelo;allergies;food;foodallergies;foodinclusive;celiac;celiacsafe;allergyfriendly;onmollysplate;collab;fun;donuts;freedomglutenfree;yonutz,False,2023-02-06,,98.0
7172177027284471082,onmollysplate,1669902608,31,3,2,562,glutenfree;soup;soupseason;souptok;comfort;comfortfood;yummy;food;foodinclusive;foodshare;yum;fyp;foryou;foryoupage;Recipe;onmollysplate,False,2023-02-06,,47.0
7171844418914225450,onmollysplate,1669825163,42,0,0,789,dog;cute;puppy;doodle;funny;whereareyou;doodles;dogvideo;fyp;foryou;foryoupage;onmollysplate,False,2023-02-06,,227.0
7170894145442172203,onmollysplate,1669603911,28,1,9,830,soup;yum;soupseason;sausage;kale;yummy;delish;glutenfree;dairyfree;allergyfriendly;foodallergies;foodinclusive;foodshare;Recipe;cooking;onmollysplate,False,2023-02-06,,41.0
7170398169006689579,onmollysplate,1669488436,91,0,0,1848,glutenfree;pineapple;fun;yum;delish;foodallergies;foodinclusive;fresh;publix;yummy;fyp;foryou;foryoupage;onmollysplate,False,2023-02-06,,1018.0
7170029634363444526,onmollysplate,1669402627,52,0,4,733,glutenfree;yum;thanksgiving;glutenfreethanksgiving;delish;food;foodinclusive;foodshare;onmollysplate,False,2023-02-06,,-1115.0
